경력,기업형태,복리후생,기업수
3년차,이노비즈,C7,13 
3년차,이노비즈,C8,7 
3년차,이노비즈,C9,8 
3년차,이노비즈,C10,16 
3년차,이노비즈,D1,77 
3년차,이노비즈,D2,78 
3년차,이노비즈,D3,131 
3년차,이노비즈,D4,25 
3년차,이노비즈,D5,113 
3년차,이노비즈,D6,84 
3년차,이노비즈,D7,41 
3년차,이노비즈,D8,1 
3년차,이노비즈,D9,64 
3년차,이노비즈,D10,1 
3년차,이노비즈,D11,13 
3년차,이노비즈,D12,10 
3년차,이노비즈,D13,14 
3년차,이노비즈,D14,18 
3년차,이노비즈,D15,70 
3년차,이노비즈,D16,44 
3년차,이노비즈,D17,62 
3년차,이노비즈,D18,80 
3년차,이노비즈,D19,106 
3년차,이노비즈,D20,115 
3년차,이노비즈,D21,73 
3년차,이노비즈,D22,27 
3년차,이노비즈,D23,20 
3년차,이노비즈,D24,42 
3년차,이노비즈,D25,136 
3년차,이노비즈,D26,5 
3년차,이노비즈,D27,9 
3년차,이노비즈,D28,1 
3년차,이노비즈,D29,1 
3년차,이노비즈,D30,0 
3년차,이노비즈,D31,0 
3년차,이노비즈,D32,3 
3년차,이노비즈,D33,3 
3년차,이노비즈,E1,3 
3년차,이노비즈,E2,3 
3년차,이노비즈,E3,90 
3년차,이노비즈,E4,10 
3년차,이노비즈,E5,141 
3년차,이노비즈,E6,57 
3년차,이노비즈,E7,65 
3년차,이노비즈,E8,4 
3년차,이노비즈,E9,23 
3년차,이노비즈,E10,21 
3년차,이노비즈,E11,1 
3년차,이노비즈,E12,2 
3년차,이노비즈,E13,4 
3년차,이노비즈,E14,13 
3년차,이노비즈,E15,9 
3년차,이노비즈,E16,7 
3년차,이노비즈,E17,4 
3년차,이노비즈,E18,6 
3년차,이노비즈,E19,20 
3년차,이노비즈,E20,1 
3년차,이노비즈,E21,69 
3년차,이노비즈,E22,66 
3년차,이노비즈,E23,11 
3년차,이노비즈,E24,43 
3년차,이노비즈,E25,1 
3년차,이노비즈,E26,129 
3년차,이노비즈,E27,14 
3년차,이노비즈,E28,17 
3년차,이노비즈,E29,0 
3년차,이노비즈,E30,1 
3년차,이노비즈,F1,1 
3년차,이노비즈,F2,25 
3년차,이노비즈,F3,26 
3년차,이노비즈,F4,85 
3년차,이노비즈,F5,75 
3년차,이노비즈,F6,117 
3년차,이노비즈,F7,7 
3년차,이노비즈,F8,30 
3년차,이노비즈,F9,2 
3년차,이노비즈,F10,1 
3년차,이노비즈,F11,4 
3년차,이노비즈,F12,1 
3년차,이노비즈,F13,1 
3년차,이노비즈,F14,0 
3년차,이노비즈,G1,41 
3년차,이노비즈,G2,37 
3년차,이노비즈,G3,23 
3년차,이노비즈,G4,3 
3년차,이노비즈,G5,0 
3년차,이노비즈,G6,11 
3년차,이노비즈,G7,58 
3년차,이노비즈,G8,51 
3년차,이노비즈,G9,20 
3년차,이노비즈,G10,56 
3년차,이노비즈,G11,18 
3년차,이노비즈,G12,0 
3년차,이노비즈,G13,2 
3년차,이노비즈,G14,3 
3년차,이노비즈,G15,3 
3년차,이노비즈,G16,22 
3년차,이노비즈,G17,7 
3년차,이노비즈,G18,0 
3년차,이노비즈,G19,0 
3년차,이노비즈,G20,2 
3년차,이노비즈,H1,202 
3년차,이노비즈,H2,49 
3년차,이노비즈,H3,151 
3년차,이노비즈,H4,123 
3년차,이노비즈,H5,38 
3년차,이노비즈,H6,28 
3년차,이노비즈,H7,138 
3년차,이노비즈,H8,19 
3년차,이노비즈,H9,48 
3년차,이노비즈,H10,106 
3년차,이노비즈,H11,123 
3년차,이노비즈,H12,57 
3년차,이노비즈,H13,20 
3년차,이노비즈,H14,32 
3년차,이노비즈,H15,2 
3년차,이노비즈,H16,4 
3년차,메인비즈,A1,105 
3년차,메인비즈,A2,4 
3년차,메인비즈,A3,0 
3년차,메인비즈,A4,7 
3년차,메인비즈,A5,68 
3년차,메인비즈,A6,10 
3년차,메인비즈,A7,0 
3년차,메인비즈,A8,3 
3년차,메인비즈,A9,5 
3년차,메인비즈,A10,1 
3년차,메인비즈,A11,6 
3년차,메인비즈,A12,9 
3년차,메인비즈,A13,5 
3년차,메인비즈,A14,10 
3년차,메인비즈,A15,0 
3년차,메인비즈,A16,5 
3년차,메인비즈,A17,6 
3년차,메인비즈,A18,5 
3년차,메인비즈,A19,0 
3년차,메인비즈,A20,4 
3년차,메인비즈,A21,18 
3년차,메인비즈,A22,0 
3년차,메인비즈,B1,70 
3년차,메인비즈,B2,56 
3년차,메인비즈,B3,32 
3년차,메인비즈,B4,56 
3년차,메인비즈,B5,68 
3년차,메인비즈,B6,3 
3년차,메인비즈,B7,101 
3년차,메인비즈,B8,11 
3년차,메인비즈,B9,20 
3년차,메인비즈,B10,28 
3년차,메인비즈,B11,34 
3년차,메인비즈,B12,27 
3년차,메인비즈,B13,12 
3년차,메인비즈,B14,13 
3년차,메인비즈,B15,0 
3년차,메인비즈,B16,6 
3년차,메인비즈,B17,177 
3년차,메인비즈,C1,99 
3년차,메인비즈,C2,15 
3년차,메인비즈,C3,73 
3년차,메인비즈,C4,8 
3년차,메인비즈,C5,13 
3년차,메인비즈,C6,1 
3년차,메인비즈,C7,1 
3년차,메인비즈,C8,2 
3년차,메인비즈,C9,3 
3년차,메인비즈,C10,4 
3년차,메인비즈,D1,44 
3년차,메인비즈,D2,47 
3년차,메인비즈,D3,91 
3년차,메인비즈,D4,24 
3년차,메인비즈,D5,67 
3년차,메인비즈,D6,55 
3년차,메인비즈,D7,27 
3년차,메인비즈,D8,3 
3년차,메인비즈,D9,55 
3년차,메인비즈,D10,0 
3년차,메인비즈,D11,17 
3년차,메인비즈,D12,3 
3년차,메인비즈,D13,3 
3년차,메인비즈,D14,14 
3년차,메인비즈,D15,45 
3년차,메인비즈,D16,34 
3년차,메인비즈,D17,25 
3년차,메인비즈,D18,60 
3년차,메인비즈,D19,60 
3년차,메인비즈,D20,42 
3년차,메인비즈,D21,18 
3년차,메인비즈,D22,13 
3년차,메인비즈,D23,35 
3년차,메인비즈,D24,31 
3년차,메인비즈,D25,99 
3년차,메인비즈,D26,1 
3년차,메인비즈,D27,5 
3년차,메인비즈,D28,8 
3년차,메인비즈,D29,1 
3년차,메인비즈,D30,0 
3년차,메인비즈,D31,1 
3년차,메인비즈,D32,2 
3년차,메인비즈,D33,3 
3년차,메인비즈,E1,1 
3년차,메인비즈,E2,0 
3년차,메인비즈,E3,68 
3년차,메인비즈,E4,21 
3년차,메인비즈,E5,93 
3년차,메인비즈,E6,37 
3년차,메인비즈,E7,38 
3년차,메인비즈,E8,1 
3년차,메인비즈,E9,12 
3년차,메인비즈,E10,9 
3년차,메인비즈,E11,0 
3년차,메인비즈,E12,0 
3년차,메인비즈,E13,1 
3년차,메인비즈,E14,1 
3년차,메인비즈,E15,2 
3년차,메인비즈,E16,0 
3년차,메인비즈,E17,0 
3년차,메인비즈,E18,1 
3년차,메인비즈,E19,16 
3년차,메인비즈,E20,2 
3년차,메인비즈,E21,44 
3년차,메인비즈,E22,33 
3년차,메인비즈,E23,14 
3년차,메인비즈,E24,10 
3년차,메인비즈,E25,4 
3년차,메인비즈,E26,63 
3년차,메인비즈,E27,5 
3년차,메인비즈,E28,15 
3년차,메인비즈,E29,0 
3년차,메인비즈,E30,1 
3년차,메인비즈,F1,0 
3년차,메인비즈,F2,6 
3년차,메인비즈,F3,26 
3년차,메인비즈,F4,63 
3년차,메인비즈,F5,62 
3년차,메인비즈,F6,78 
3년차,메인비즈,F7,9 
3년차,메인비즈,F8,17 
3년차,메인비즈,F9,4 
3년차,메인비즈,F10,1 
3년차,메인비즈,F11,1 
3년차,메인비즈,F12,0 
3년차,메인비즈,F13,2 
3년차,메인비즈,F14,0 
3년차,메인비즈,G1,16 
3년차,메인비즈,G2,14 
3년차,메인비즈,G3,11 
3년차,메인비즈,G4,4 
3년차,메인비즈,G5,0 
3년차,메인비즈,G6,2 
3년차,메인비즈,G7,29 
3년차,메인비즈,G8,17 
3년차,메인비즈,G9,9 
3년차,메인비즈,G10,30 
3년차,메인비즈,G11,11 
3년차,메인비즈,G12,0 
3년차,메인비즈,G13,1 
3년차,메인비즈,G14,5 
3년차,메인비즈,G15,2 
3년차,메인비즈,G16,8 
3년차,메인비즈,G17,6 
3년차,메인비즈,G18,0 
3년차,메인비즈,G19,0 
3년차,메인비즈,G20,0 
3년차,메인비즈,H1,150 
3년차,메인비즈,H2,49 
3년차,메인비즈,H3,72 
3년차,메인비즈,H4,66 
3년차,메인비즈,H5,31 
3년차,메인비즈,H6,15 
3년차,메인비즈,H7,69 
3년차,메인비즈,H8,20 
3년차,메인비즈,H9,22 
3년차,메인비즈,H10,40 
3년차,메인비즈,H11,49 
3년차,메인비즈,H12,26 
3년차,메인비즈,H13,14 
3년차,메인비즈,H14,14 
3년차,메인비즈,H15,6 
3년차,메인비즈,H16,1 
3년차,우수기업,A1,365 
3년차,우수기업,A2,56 
3년차,우수기업,A3,10 
3년차,우수기업,A4,53 
3년차,우수기업,A5,314 
3년차,우수기업,A6,58 
3년차,우수기업,A7,21 
3년차,우수기업,A8,36 
3년차,우수기업,A9,19 
3년차,우수기업,A10,2 
3년차,우수기업,A11,14 
3년차,우수기업,A12,40 
3년차,우수기업,A13,27 
3년차,우수기업,A14,77 
3년차,우수기업,A15,4 
3년차,우수기업,A16,6 
3년차,우수기업,A17,58 
3년차,우수기업,A18,8 
3년차,우수기업,A19,0 
3년차,우수기업,A20,4 
3년차,우수기업,A21,99 
3년차,우수기업,A22,0 
3년차,우수기업,B1,260 
3년차,우수기업,B2,184 
3년차,우수기업,B3,72 
3년차,우수기업,B4,255 
3년차,우수기업,B5,246 
3년차,우수기업,B6,25 
3년차,우수기업,B7,322 
3년차,우수기업,B8,55 
3년차,우수기업,B9,78 
3년차,우수기업,B10,115 
3년차,우수기업,B11,107 
3년차,우수기업,B12,79 
3년차,우수기업,B13,31 
3년차,우수기업,B14,49 
3년차,우수기업,B15,3 
3년차,우수기업,B16,37 
3년차,우수기업,B17,451 
3년차,우수기업,C1,275 
3년차,우수기업,C2,93 
3년차,우수기업,C3,193 
3년차,우수기업,C4,8 
3년차,우수기업,C5,52 
3년차,우수기업,C6,4 
3년차,우수기업,C7,24 
3년차,우수기업,C8,16 
3년차,우수기업,C9,10 
3년차,우수기업,C10,23 
3년차,우수기업,D1,123 
3년차,우수기업,D2,139 
3년차,우수기업,D3,219 
3년차,우수기업,D4,49 
3년차,우수기업,D5,188 
3년차,우수기업,D6,153 
3년차,우수기업,D7,88 
3년차,우수기업,D8,18 
3년차,우수기업,D9,90 
3년차,우수기업,D10,2 
3년차,우수기업,D11,32 
3년차,우수기업,D12,36 
3년차,우수기업,D13,41 
3년차,우수기업,D14,34 
3년차,우수기업,D15,109 
3년차,우수기업,D16,79 
3년차,우수기업,D17,139 
3년차,우수기업,D18,155 
3년차,우수기업,D19,170 
3년차,우수기업,D20,210 
3년차,우수기업,D21,117 
3년차,우수기업,D22,37 
3년차,우수기업,D23,31 
3년차,우수기업,D24,64 
3년차,우수기업,D25,223 
3년차,우수기업,D26,20 
3년차,우수기업,D27,18 
3년차,우수기업,D28,2 
3년차,우수기업,D29,2 
3년차,우수기업,D30,1 
3년차,우수기업,D31,8 
3년차,우수기업,D32,5 
3년차,우수기업,D33,4 
3년차,우수기업,E1,25 
3년차,우수기업,E2,11 
3년차,우수기업,E3,184 
3년차,우수기업,E4,37 
3년차,우수기업,E5,257 
3년차,우수기업,E6,100 
3년차,우수기업,E7,136 
3년차,우수기업,E8,8 
3년차,우수기업,E9,70 
3년차,우수기업,E10,41 
3년차,우수기업,E11,12 
3년차,우수기업,E12,13 
3년차,우수기업,E13,13 
3년차,우수기업,E14,37 
3년차,우수기업,E15,26 
3년차,우수기업,E16,11 
3년차,우수기업,E17,4 
3년차,우수기업,E18,15 
3년차,우수기업,E19,48 
3년차,우수기업,E20,2 
3년차,우수기업,E21,112 
3년차,우수기업,E22,129 
3년차,우수기업,E23,41 
3년차,우수기업,E24,75 
3년차,우수기업,E25,6 
3년차,우수기업,E26,214 
3년차,우수기업,E27,13 
3년차,우수기업,E28,23 
3년차,우수기업,E29,1 
3년차,우수기업,E30,3 
3년차,우수기업,F1,1 
3년차,우수기업,F2,44 
3년차,우수기업,F3,56 
3년차,우수기업,F4,140 
3년차,우수기업,F5,126 
3년차,우수기업,F6,217 
3년차,우수기업,F7,22 
3년차,우수기업,F8,55 
3년차,우수기업,F9,7 
3년차,우수기업,F10,1 
3년차,우수기업,F11,6 
3년차,우수기업,F12,1 
3년차,우수기업,F13,5 
3년차,우수기업,F14,0 
3년차,우수기업,G1,69 
3년차,우수기업,G2,66 
3년차,우수기업,G3,67 
3년차,우수기업,G4,8 
3년차,우수기업,G5,1 
3년차,우수기업,G6,21 
3년차,우수기업,G7,109 
3년차,우수기업,G8,90 
3년차,우수기업,G9,31 
3년차,우수기업,G10,82 
3년차,우수기업,G11,33 
3년차,우수기업,G12,0 
3년차,우수기업,G13,2 
3년차,우수기업,G14,5 
3년차,우수기업,G15,2 
3년차,우수기업,G16,25 
3년차,우수기업,G17,16 
3년차,우수기업,G18,0 
3년차,우수기업,G19,0 
3년차,우수기업,G20,3 
3년차,우수기업,H1,372 
3년차,우수기업,H2,114 
3년차,우수기업,H3,267 
3년차,우수기업,H4,217 
3년차,우수기업,H5,71 
3년차,우수기업,H6,73 
3년차,우수기업,H7,249 
3년차,우수기업,H8,36 
3년차,우수기업,H9,70 
3년차,우수기업,H10,210 
3년차,우수기업,H11,229 
3년차,우수기업,H12,114 
3년차,우수기업,H13,54 
3년차,우수기업,H14,66 
3년차,우수기업,H15,8 
3년차,우수기업,H16,13 
4년차,대기업,A1,74 
4년차,대기업,A2,18 
4년차,대기업,A3,0 
4년차,대기업,A4,45 
4년차,대기업,A5,69 
4년차,대기업,A6,45 
4년차,대기업,A7,15 
4년차,대기업,A8,8 
4년차,대기업,A9,3 
4년차,대기업,A10,3 
4년차,대기업,A11,4 
4년차,대기업,A12,5 
4년차,대기업,A13,2 
4년차,대기업,A14,9 
4년차,대기업,A15,9 
4년차,대기업,A16,7 
4년차,대기업,A17,14 
4년차,대기업,A18,2 
4년차,대기업,A19,0 
4년차,대기업,A20,1 
4년차,대기업,A21,20 
4년차,대기업,A22,0 
4년차,대기업,B1,27 
4년차,대기업,B2,30 
4년차,대기업,B3,7 
4년차,대기업,B4,27 
4년차,대기업,B5,29 
4년차,대기업,B6,0 
4년차,대기업,B7,71 
4년차,대기업,B8,8 
4년차,대기업,B9,12 
4년차,대기업,B10,21 
4년차,대기업,B11,18 
4년차,대기업,B12,18 
4년차,대기업,B13,4 
4년차,대기업,B14,7 
4년차,대기업,B15,1 
4년차,대기업,B16,3 
4년차,대기업,B17,79 
4년차,대기업,C1,31 
4년차,대기업,C2,9 
4년차,대기업,C3,14 
4년차,대기업,C4,1 
4년차,대기업,C5,2 
4년차,대기업,C6,1 
4년차,대기업,C7,4 
4년차,대기업,C8,5 
4년차,대기업,C9,2 
4년차,대기업,C10,5 
4년차,대기업,D1,8 
4년차,대기업,D2,18 
4년차,대기업,D3,48 
4년차,대기업,D4,6 
4년차,대기업,D5,29 
4년차,대기업,D6,22 
4년차,대기업,D7,18 
4년차,대기업,D8,4 
4년차,대기업,D9,17 
4년차,대기업,D10,1 
4년차,대기업,D11,15 
4년차,대기업,D12,9 
4년차,대기업,D13,11 
4년차,대기업,D14,12 
4년차,대기업,D15,20 
4년차,대기업,D16,11 
4년차,대기업,D17,41 
4년차,대기업,D18,12 
4년차,대기업,D19,42 
4년차,대기업,D20,59 
4년차,대기업,D21,6 
4년차,대기업,D22,36 
4년차,대기업,D23,4 
4년차,대기업,D24,13 
4년차,대기업,D25,52 
4년차,대기업,D26,5 
4년차,대기업,D27,0 
4년차,대기업,D28,2 
4년차,대기업,D29,0 
4년차,대기업,D30,0 
4년차,대기업,D31,1 
4년차,대기업,D32,1 
4년차,대기업,D33,3 
4년차,대기업,E1,5 
4년차,대기업,E2,7 
4년차,대기업,E3,30 
4년차,대기업,E4,6 
4년차,대기업,E5,55 
4년차,대기업,E6,38 
4년차,대기업,E7,55 
4년차,대기업,E8,2 
4년차,대기업,E9,9 
4년차,대기업,E10,3 
4년차,대기업,E11,4 
4년차,대기업,E12,4 
4년차,대기업,E13,4 
4년차,대기업,E14,5 
4년차,대기업,E15,5 
4년차,대기업,E16,1 
4년차,대기업,E17,29 
4년차,대기업,E18,3 
4년차,대기업,E19,7 
4년차,대기업,E20,0 
4년차,대기업,E21,44 
4년차,대기업,E22,48 
4년차,대기업,E23,13 
4년차,대기업,E24,7 
4년차,대기업,E25,1 
4년차,대기업,E26,55 
4년차,대기업,E27,26 
4년차,대기업,E28,2 
4년차,대기업,E29,0 
4년차,대기업,E30,28 
4년차,대기업,F1,0 
4년차,대기업,F2,3 
4년차,대기업,F3,47 
4년차,대기업,F4,45 
4년차,대기업,F5,43 
4년차,대기업,F6,55 
4년차,대기업,F7,4 
4년차,대기업,F8,8 
4년차,대기업,F9,27 
4년차,대기업,F10,0 
4년차,대기업,F11,0 
4년차,대기업,F12,2 
4년차,대기업,F13,26 
4년차,대기업,F14,0 
4년차,대기업,G1,3 
4년차,대기업,G2,7 
4년차,대기업,G3,17 
4년차,대기업,G4,3 
4년차,대기업,G5,0 
4년차,대기업,G6,4 
4년차,대기업,G7,40 
4년차,대기업,G8,32 
4년차,대기업,G9,4 
4년차,대기업,G10,32 
4년차,대기업,G11,30 
4년차,대기업,G12,4 
4년차,대기업,G13,1 
4년차,대기업,G14,0 
4년차,대기업,G15,26 
4년차,대기업,G16,26 
4년차,대기업,G17,1 
4년차,대기업,G18,0 
4년차,대기업,G19,0 
4년차,대기업,G20,4 
4년차,대기업,H1,70 
4년차,대기업,H2,21 
4년차,대기업,H3,58 
4년차,대기업,H4,54 
4년차,대기업,H5,16 
4년차,대기업,H6,14 
4년차,대기업,H7,51 
4년차,대기업,H8,17 
4년차,대기업,H9,4 
4년차,대기업,H10,28 
4년차,대기업,H11,59 
4년차,대기업,H12,14 
4년차,대기업,H13,9 
4년차,대기업,H14,41 
4년차,대기업,H15,0 
4년차,대기업,H16,2 
4년차,매출1000대기업,A1,71 
4년차,매출1000대기업,A2,20 
4년차,매출1000대기업,A3,1 
4년차,매출1000대기업,A4,46 
4년차,매출1000대기업,A5,63 
4년차,매출1000대기업,A6,44 
4년차,매출1000대기업,A7,15 
4년차,매출1000대기업,A8,10 
4년차,매출1000대기업,A9,1 
4년차,매출1000대기업,A10,1 
4년차,매출1000대기업,A11,5 
4년차,매출1000대기업,A12,7 
4년차,매출1000대기업,A13,1 
4년차,매출1000대기업,A14,9 
4년차,매출1000대기업,A15,9 
4년차,매출1000대기업,A16,7 
4년차,매출1000대기업,A17,12 
4년차,매출1000대기업,A18,1 
4년차,매출1000대기업,A19,0 
4년차,매출1000대기업,A20,2 
4년차,매출1000대기업,A21,23 
4년차,매출1000대기업,A22,0 
4년차,매출1000대기업,B1,27 
4년차,매출1000대기업,B2,31 
4년차,매출1000대기업,B3,10 
4년차,매출1000대기업,B4,32 
4년차,매출1000대기업,B5,31 
4년차,매출1000대기업,B6,1 
4년차,매출1000대기업,B7,69 
4년차,매출1000대기업,B8,12 
4년차,매출1000대기업,B9,14 
4년차,매출1000대기업,B10,24 
4년차,매출1000대기업,B11,24 
4년차,매출1000대기업,B12,15 
4년차,매출1000대기업,B13,3 
4년차,매출1000대기업,B14,9 
4년차,매출1000대기업,B15,1 
4년차,매출1000대기업,B16,5 
4년차,매출1000대기업,B17,74 
4년차,매출1000대기업,C1,33 
4년차,매출1000대기업,C2,10 
4년차,매출1000대기업,C3,16 
4년차,매출1000대기업,C4,1 
4년차,매출1000대기업,C5,2 
4년차,매출1000대기업,C6,1 
4년차,매출1000대기업,C7,6 
4년차,매출1000대기업,C8,5 
4년차,매출1000대기업,C9,1 
4년차,매출1000대기업,C10,7 
4년차,매출1000대기업,D1,8 
4년차,매출1000대기업,D2,16 
4년차,매출1000대기업,D3,42 
4년차,매출1000대기업,D4,8 
4년차,매출1000대기업,D5,23 
4년차,매출1000대기업,D6,19 
4년차,매출1000대기업,D7,16 
4년차,매출1000대기업,D8,4 
4년차,매출1000대기업,D9,17 
4년차,매출1000대기업,D10,2 
4년차,매출1000대기업,D11,15 
4년차,매출1000대기업,D12,7 
4년차,매출1000대기업,D13,11 
4년차,매출1000대기업,D14,8 
4년차,매출1000대기업,D15,18 
4년차,매출1000대기업,D16,12 
4년차,매출1000대기업,D17,46 
4년차,매출1000대기업,D18,22 
4년차,매출1000대기업,D19,46 
4년차,매출1000대기업,D20,54 
4년차,매출1000대기업,D21,9 
4년차,매출1000대기업,D22,37 
4년차,매출1000대기업,D23,4 
4년차,매출1000대기업,D24,8 
